38.56.109.0/24,PE,PE-LIM,Lima,00051
2803:b0e0:26a1::/64,PE,PE-LIM,Lima,15001
2803:b0e0:26a1:2::/126,PE,PE-LIM,Lima,15001
2803:b0e0:26ae::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26af::/48,PE,PE-LIM,Lima,15001
2803:b0e0:7002::/48,PE,PE-LIM,Lima,15001
2803:b0e0:7006::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8000::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8003::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8005::/48,PE,PE-LAL,Trujillo,13001
2803:b0e0:8006::/48,PE,PE-LAM,Chiclayo,14001
2803:b0e0:8008::/46,PE,PE-LIM,Lima,15001
2803:b0e0:800d::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:800f::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8010::/48,PE,PE-LAM,Chiclayo,14001
2803:b0e0:8012::/48,PE,PE-PIU,Piura,20001
2803:b0e0:8012::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8015::/48,PE,PE-PIU,Piura,20001
2803:b0e0:8019::/48,PE,PE-LAL,Trujillo,13001
2803:b0e0:8021::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:9974::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9975::/48,PE,PE-LAM,Chiclayo,14001
2803:b0e0:9976::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9977::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:9979::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9981::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:9983::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:9985::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9987::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:9989::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:998a::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9993::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:9994::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9995::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9996::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9997::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9998::/48,PE,PE-LIM,Lima,15001
2803:b0e0:999a::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99c0::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99c0::/64,PE,PE-LIM,Lima,15001
2803:b0e0:99c0:1::/126,PE,PE-LIM,Lima,15001
2803:b0e0:99c0:1::4/126,PE,PE-LIM,Lima,15001
2803:b0e0:99c0:2::/64,PE,PE-LIM,Lima,15001
2803:b0e0:99c0:3::/126,PE,PE-LIM,Lima,15001
2803:b0e0:99c0:3::/64,PE,PE-LIM,Lima,15001
2803:b0e0:99c3::/48,PE,PE-ARE,Arequipa,04001
2803:b0e0:99c4::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99c5::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99c6::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99c7::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99cc::/48,PE,PE-LAM,Chiclayo,14001
2803:b0e0:b000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:b000::/48,PE,PE-LIM,Lima,15001
2803:b0e0:b001::/48,PE,PE-LIM,Lima,15001
2803:b0e0:b001::/64,PE,PE-LIM,Lima,15001
2803:cd60::/40,PE,PE-LIM,Lima,15001
2803:cd60:100::/40,PE,PE-LIM,Lima,15001
2803:cd60:100::/48,PE,PE-LIM,Lima,15001
2803:cd60:100:100::/64,PE,PE-LIM,Lima,15001
2803:cd60:100:101::/126,PE,PE-LIM,Lima,15001
2803:cd60:100:101::/64,PE,PE-LIM,Lima,15001
2803:cd60:100:102::/126,PE,PE-LIM,Lima,15001
2803:cd60:100:103::/64,PE,PE-LIM,Lima,15001
2803:cd60:1000::8/126,PE,PE-LIM,Lima,15001
2803:cd60:1000::c/126,PE,PE-LIM,Lima,15001
2803:cd60:101::/48,PE,PE-LIM,Lima,15001
2803:cd60:101:1::/64,PE,PE-LIM,Lima,15001
2803:cd60:101:2::/126,PE,PE-LIM,Lima,15001
2803:cd60:101:2::/64,PE,PE-LIM,Lima,15001
2803:cd60:102::/48,PE,PE-LIM,Lima,15001
2803:cd60:102::/64,PE,PE-LIM,Lima,15001
2803:cd60:102:1::/126,PE,PE-LIM,Lima,15001
2803:cd60:20::/48,PE,PE-LIM,Lima,15001
2803:cd60:20:3604::/64,PE,PE-LIM,Lima,15001
2803:cd60:2100::/40,PE,PE-LIM,Lima,15001
2803:cd60:2600::/40,PE,PE-LIM,Lima,15001
2803:cd60:3604::/48,PE,PE-LIM,Lima,15001
2803:cd60:3604::/64,PE,PE-LIM,Lima,15001
2803:cd60:3604:2::/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3840::/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3840::4/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3854::/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3854::c/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3855::/64,PE,PE-LIM,Lima,15001
2803:cd60:42:3900::/56,PE,PE-LIM,Lima,15001
2803:cd60:42:3a00::/64,PE,PE-LIM,Lima,15001
2803:cd60:42:3a01::/126,PE,PE-LIM,Lima,15001
2803:cd60:43::/48,PE,PE-LIM,Lima,15001
2803:cd60:43::/64,PE,PE-LIM,Lima,15001
2803:cd60:43:1::/126,PE,PE-LIM,Lima,15001
2803:cd60:43:1::/64,PE,PE-LIM,Lima,15001
2803:cd60:6100::/40,PE,PE-LIM,Lima,15001
2803:cd60:6145:5::/64,PE,PE-LIM,Lima,15001
2803:cd60:6400::/40,PE,PE-LIM,Lima,15001
2803:cd60:6411:5::/64,PE,PE-LIM,Lima,15001
2803:cd60:6411:7:3604::/126,PE,PE-LIM,Lima,15001
2803:cd60:6412:8::/64,PE,PE-LIM,Lima,15001
2803:cd60:6413:2::/64,PE,PE-LIM,Lima,15001
2803:cd60:6414::/126,PE,PE-LIM,Lima,15001
2803:cd60:6414::/48,PE,PE-LIM,Lima,15001
2803:cd60:6414::4/126,PE,PE-LIM,Lima,15001
2803:cd60:6414:3::/64,PE,PE-LIM,Lima,15001
2803:cd60:6414:4::/64,PE,PE-LIM,Lima,15001
2803:cd60:6414:5::/64,PE,PE-LIM,Lima,15001
2803:cd60:6414:6::/64,PE,PE-LIM,Lima,15001
2803:cd60:6420::/48,PE,PE-LIM,Lima,15001
2803:cd60:8600::/40,PE,PE-LIM,Lima,15001
38.137.192.0/24,PE,PE-ARE,Arequipa,04001
38.137.196.0/24,PE,PE-ARE,Arequipa,04001
38.137.197.0/24,PE,PE-LIM,Lima,15001
38.137.199.0/24,PE,PE-LIM,Lima,15001
38.137.202.0/24,PE,PE-LAM,Chiclayo,14001
38.137.210.0/24,PE,PE-LIM,Lima,15001
38.137.215.0/24,PE,PE-LIM,Lima,15001
38.137.219.0/24,PE,PE-PIU,Piura,20001
38.137.220.0/24,PE,PE-ARE,Arequipa,04001
38.137.222.0/24,PE,PE-LAM,Chiclayo,14001
38.137.223.0/24,PE,PE-PIU,Piura,20001
38.199.94.0/24,PE,PE-ARE,Arequipa,04001
38.199.94.0/29,PE,PE-ARE,Arequipa,04001
38.199.95.0/24,PE,PE-LAL,Trujillo,13001
38.199.95.128/26,PE,PE-LAL,Trujillo,13001
38.199.95.192/30,PE,PE-LAL,Trujillo,13001
38.56.100.0/24,PE,PE-LIM,Lima,15001
38.56.100.0/30,PE,PE-LIM,Lima,15001
38.56.100.16/28,PE,PE-LIM,Lima,15001
38.56.100.32/27,PE,PE-LIM,Lima,15001
38.56.100.4/30,PE,PE-LIM,Lima,15001
38.56.100.64/26,PE,PE-LIM,Lima,15001
38.56.100.8/30,PE,PE-LIM,Lima,15001
38.56.101.0/24,PE,PE-LIM,Lima,15001
38.56.102.0/24,PE,PE-LIM,Lima,15001
38.56.104.0/24,PE,PE-LIM,Lima,15001
38.56.105.0/24,PE,PE-LIM,Lima,15001
38.56.107.0/24,PE,PE-LIM,Lima,15001
38.56.107.0/30,PE,PE-LIM,Lima,15001
38.56.107.16/28,PE,PE-LIM,Lima,15001
38.56.107.4/30,PE,PE-LIM,Lima,15001
38.56.107.60/30,PE,PE-LIM,Lima,15001
38.56.107.64/26,PE,PE-LIM,Lima,15001
38.56.109.0/24,PE,PE-LIM,Lima,15001
38.56.111.0/24,PE,PE-ARE,Arequipa,04001
38.56.112.0/24,PE,PE-LIM,Lima,15001
38.56.113.0/24,PE,PE-LIM,Lima,15001
38.56.114.0/24,PE,PE-LIM,Lima,15001
38.56.115.0/24,PE,PE-LIM,Lima,15001
38.56.117.0/24,PE,PE-LIM,Lima,15001
38.56.120.0/24,PE,PE-LIM,Lima,15001
38.56.120.128/27,PE,PE-LIM,Lima,15001
38.56.120.160/30,PE,PE-LIM,Lima,15001
38.56.121.0/24,PE,PE-LAM,Chiclayo,14001
38.56.125.0/24,PE,PE-LIM,Lima,15001
38.56.125.12/30,PE,PE-LIM,Lima,15001
38.56.125.16/30,PE,PE-LIM,Lima,15001
38.56.125.4/30,PE,PE-LIM,Lima,15001
38.56.125.8/30,PE,PE-LIM,Lima,15001
38.56.96.0/19,PE,PE-LIM,Lima,15001
38.56.96.0/24,PE,PE-LIM,Lima,15001
38.56.96.192/30,PE,PE-LIM,Lima,15001
38.56.96.196/30,PE,PE-LIM,Lima,15001
38.56.96.200/29,PE,PE-LIM,Lima,15001
38.56.96.208/31,PE,PE-LIM,Lima,15001
38.56.96.210/31,PE,PE-LIM,Lima,15001
38.56.96.224/27,PE,PE-LIM,Lima,15001
38.56.97.0/24,PE,PE-LIM,Lima,15001
38.56.97.8/29,PE,PE-LIM,Lima,15001
38.56.99.0/24,PE,PE-LIM,Lima,15001
45.183.44.0/22,PE,PE-LIM,Lima,15001
45.183.44.0/24,PE,PE-LIM,Lima,15001
45.183.44.192/26,PE,PE-LIM,Lima,15001
45.183.45.200/30,PE,PE-LIM,Lima,15001
45.183.45.204/30,PE,PE-LIM,Lima,15001
45.183.45.32/30,PE,PE-LIM,Lima,15001
45.183.45.40/30,PE,PE-LIM,Lima,15001
45.183.45.48/29,PE,PE-LIM,Lima,15001
45.183.45.64/27,PE,PE-LIM,Lima,15001
45.183.46.0/24,PE,PE-LIM,Lima,15001
45.183.47.0/24,PE,PE-LIM,Lima,15001
45.189.188.0/24,PE,PE-LIM,Lima,15001
45.189.188.128/26,PE,PE-LIM,Lima,15001
45.189.188.192/28,PE,PE-LIM,Lima,15001
45.189.188.208/30,PE,PE-LIM,Lima,15001
45.189.188.224/27,PE,PE-LIM,Lima,15001
45.189.188.48/30,PE,PE-LIM,Lima,15001
45.189.189.0/30,PE,PE-LIM,Lima,15001
2801:155:7::/48,GT,GT-01,Guatemala City,1073
2801:155:b::/48,GT,GT-01,Guatemala City,1073
2801:1a:5800::/48,CO,CO-DC,Bogota,110111
2801:1a:5800:402::1:0/126,CO,CO-DC,Bogota,110111
2803:5200::/32,CL,CL-RM,Santiago,8320000
2803:5200::/36,CL,CL-RM,Santiago,8320000
2803:5200:1000::/36,CL,CL-RM,Santiago,8320000
2803:5200:2000::/36,CL,CL-RM,Santiago,8320000
2803:5200:3000::/36,CL,CL-RM,Santiago,8320000
2803:5200:4000::/36,CL,CL-RM,Santiago,8320000
2803:5200:5000::/36,CL,CL-RM,Santiago,8320000
2803:5200:6000::/36,CL,CL-RM,Santiago,8320000
2803:5200:6411::/48,CL,CL-RM,Santiago,8320000
2803:5200:6411:a::/64,CL,CL-RM,Santiago,8320000
2803:5200:7000::/36,CL,CL-RM,Santiago,8320000
2803:5200:8000::/36,CL,CL-RM,Santiago,8320000
2803:5200:9000::/36,CL,CL-RM,Santiago,8320000
2803:5200:a000::/36,CL,CL-RM,Santiago,8320000
2803:5200:b000::/36,CL,CL-RM,Santiago,8320000
2803:5200:c000::/36,CL,CL-RM,Santiago,8320000
2803:5200:d000::/36,CL,CL-RM,Santiago,8320000
2803:5200:e000::/36,CL,CL-RM,Santiago,8320000
2803:5200:f000::/36,CL,CL-RM,Santiago,8320000
2803:b0e0::/32,PE,PE-LIM,Lima,15001
2803:b0e0::/36,PE,PE-LIM,Lima,15001
2803:b0e0::/48,PE,PE-LIM,Lima,15001
2803:b0e0:1::/48,PE,PE-LIM,Lima,15001
2803:b0e0:1::8/126,PE,PE-LIM,Lima,15001
2803:b0e0:1000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:2000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:2690::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a0::,PE,PE-LIM,Lima,15001
2803:b0e0:26a2::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a3::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a4::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a5::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a6::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a7::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a8::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26a9::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26aa::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26ab::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26ac::/48,PE,PE-LIM,Lima,15001
2803:b0e0:26ad::/48,PE,PE-LIM,Lima,15001
2803:b0e0:3000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:4000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:5000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:6000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:8010::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8016::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8018::/48,PE,PE-LIM,Lima,15001
2803:b0e0:801a::/48,PE,PE-LIM,Lima,15001
2803:b0e0:8020::/48,PE,PE-LIM,Lima,15001
2803:b0e0:9000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:9800::/40,PE,PE-LIM,Lima,15001
2803:b0e0:9940::/42,PE,PE-LIM,Lima,15001
2803:b0e0:9940::/42,PE,PE-LIM,Lima,15001
2803:b0e0:9982::/48,CO,CO-DC,Bogota,110111
2803:b0e0:998b::/48,PE,PE-LIM,Lima,15001
2803:b0e0:998c::/48,PE,PE-LIM,Lima,15001
2803:b0e0:998d::/48,PE,PE-LIM,Lima,15001
2803:b0e0:998e::/48,PE,PE-LIM,Lima,15001
2803:b0e0:999b::/48,PE,PE-LIM,Lima,15001
2803:b0e0:999c::/48,PE,PE-LIM,Lima,15001
2803:b0e0:999d::/48,PE,PE-LIM,Lima,15001
2803:b0e0:999e::/48,PE,PE-LIM,Lima,15001
2803:b0e0:999f::/48,PE,PE-LIM,Lima,15001
2803:b0e0:99c2::/48,PE,PE-LIM,Lima,15001
2803:b0e0:c000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:d000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:e000::/36,PE,PE-LIM,Lima,15001
2803:b0e0:f000::/36,PE,PE-LIM,Lima,15001
2803:cd60::/32,PE,PE-LIM,Lima,15001
2803:cd60::/36,PE,PE-LIM,Lima,15001
2803:cd60:0:6447::/64,PE,PE-LIM,Lima,15001
2803:cd60:1::/126,PE,PE-LIM,Lima,15001
2803:cd60:1::/48,PE,PE-LIM,Lima,15001
2803:cd60:1000::/126,PE,PE-LIM,Lima,15001
2803:cd60:1000::/36,PE,PE-LIM,Lima,15001
2803:cd60:1000::/48,PE,PE-LIM,Lima,15001
2803:cd60:1000::4/126,PE,PE-LIM,Lima,15001
2803:cd60:2:1::/64,PE,PE-LIM,Lima,15001
2803:cd60:2000::/36,PE,PE-LIM,Lima,15001
2803:cd60:2121:2121::/64,PE,PE-LIM,Lima,15001
2803:cd60:2641:5::/64,PE,PE-LIM,Lima,15001
2803:cd60:3000::/36,PE,PE-LIM,Lima,15001
2803:cd60:4000::/36,PE,PE-LIM,Lima,15001
2803:cd60:42::/48,PE,PE-LIM,Lima,15001
2803:cd60:42:3840::/60,PE,PE-LIM,Lima,15001
2803:cd60:42:3840::8/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3854::10/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3854::4/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3854::8/126,PE,PE-LIM,Lima,15001
2803:cd60:42:3856::/64,PE,PE-LIM,Lima,15001
2803:cd60:42:3a01::4/126,PE,PE-LIM,Lima,15001
2803:cd60:5000::/126,PE,PE-LIM,Lima,15001
2803:cd60:5000::/36,PE,PE-LIM,Lima,15001
2803:cd60:5000::/48,PE,PE-LIM,Lima,15001
2803:cd60:5000::10/126,PE,PE-LIM,Lima,15001
2803:cd60:5000::4/126,PE,PE-LIM,Lima,15001
2803:cd60:5000::8/126,PE,PE-LIM,Lima,15001
2803:cd60:5000::c/126,PE,PE-LIM,Lima,15000
2803:cd60:6000::/36,PE,PE-LIM,Lima,15000
2803:cd60:6411::/48,PE,PE-LIM,Lima,15000
2803:cd60:6412:8100::4/126,PE,PE-LIM,Lima,15000
2803:cd60:7000::/36,PE,PE-LIM,Lima,15000
2803:cd60:8000::/36,PE,PE-LIM,Lima,15000
2803:cd60:8674::/48,PE,PE-LIM,Lima,15000
2803:cd60:8674::/64,PE,PE-LIM,Lima,15000
2803:cd60:8674:8674::/64,PE,PE-LIM,Lima,15000
2803:cd60:9000::/36,PE,PE-LIM,Lima,15000
2803:cd60:a000::/126,PE,PE-LIM,Lima,15000
2803:cd60:a000::/36,PE,PE-LIM,Lima,15000
2803:cd60:a000::/48,PE,PE-LIM,Lima,15000
2803:cd60:a000::4/126,PE,PE-LIM,Lima,15000
2803:cd60:b000::/36,PE,PE-LIM,Lima,15000
2803:cd60:c000::/36,PE,PE-LIM,Lima,15000
2803:cd60:d000::/36,PE,PE-LIM,Lima,15000
2803:cd60:e000::/36,PE,PE-LIM,Lima,15000
2803:cd60:f000::/36,PE,PE-LIM,Lima,15000
38.137.192.0/19,PE,PE-LIM,Lima,4000
38.137.208.0/24,CO,CO-VAC,Santander de Quilichao,191030
38.56.107.8/29,PE,PE-LIM,Lima,15000
38.56.122.148/31,PE,PE-LIM,Lima,15000
38.56.126.0/24,PE,PE-LIM,Lima,15000
38.56.127.0/24,PE,PE-LIM,Lima,15000
38.56.96.196/30,PE,PE-LIM,Lima,15000
38.56.99.0/27,PE,PE-LIM,Lima,15000
45.183.45.0/24,PE,PE-LIM,Lima,15000
45.183.45.0/27,PE,PE-LIM,Lima,15000
45.183.45.100/30,PE,PE-LIM,Lima,15000
45.183.45.104/30,PE,PE-LIM,Lima,15000
45.183.45.108/30,PE,PE-LIM,Lima,15000
45.183.45.208/30,PE,PE-LIM,Lima,15000
45.183.45.212/30,PE,PE-LIM,Lima,15000
45.183.45.216/29,PE,PE-LIM,Lima,15000
45.183.45.224/29,PE,PE-LIM,Lima,15000
45.183.45.232/29,PE,PE-LIM,Lima,15000
45.183.45.240/29,PE,PE-LIM,Lima,15000
45.183.45.248/29,PE,PE-LIM,Lima,15000
45.183.45.36/30,PE,PE-LIM,Lima,15000
45.183.45.44/30,PE,PE-LIM,Lima,15000
45.183.45.56/30,PE,PE-LIM,Lima,15000
45.183.45.60/30,PE,PE-LIM,Lima,15000
45.183.45.96/30,PE,PE-LIM,Lima,15000
45.189.188.0/22,PE,PE-LIM,Lima,15000
45.189.189.0/24,PE,PE-LIM,Arequipa,4000
45.189.190.0/24,PE,PE-LIM,Arequipa,4000
45.189.191.0/24,PE,PE-LIM,Lima,15000
45.68.31.0/24,CO,CO-DC,Bogota,110321
45.68.49.94/31,GT,GT-GU,Guatemala City,1073
45.68.49.96/27,GT,GT-GU,Guatemala City,1073
